sample_id,simulation_id,scenario_id,scenario_type,vehicle_mix,incident_flag,incident_start_s,incident_severity,signal_program,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_180,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,180.0,49.7227,0.0,0,5.5,0,242.9,10,10,2.8,5.6506,1.0419,0,0,0.0,2,0,0,8.0,0.0,5.9891,2.1494,2.5452,0,2,0.0,4,0,0,1.0,4.5128,14.8198,1.0846,4.5524,0,13,0.0,7,0,0,0.0,24.3188,2.0,7.1446,1.9402,16,11,0.0,2,0,0,8.0,18.3818,26.8271,1.6239,9.6826,0,14,0.0,4,0,0,1.0,41.6782,47.176,1.0124,15.9702,0,17,0.0,7,0,0,0.0,44.9968,17,44.376,45.176,-4.6382,14.9283,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_210,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,210.0,72.5127,0.0,0,8.5,0,242.9,10,6,5.9891,2.1494,2.5452,0,2,0.0,4,0,0,1.0,4.5128,14.8198,1.0846,4.5524,0,13,0.0,7,0,0,0.0,24.3188,2.0,7.1446,1.9402,16,11,0.0,2,0,0,8.0,18.3818,26.8271,1.6239,9.6826,0,14,0.0,4,0,0,1.0,41.6782,47.176,1.0124,15.9702,0,17,0.0,7,0,0,0.0,44.9968,26.2422,2.9438,14.2428,18,22,0.0,2,0,0,8.0,48.8168,4,20.2531,-0.5849,0.7944,11.6976,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_240,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,240.0,72.5093,0.0,0,15.5,0,242.9,11,11,14.8198,1.0846,4.5524,0,13,0.0,7,0,0,0.0,24.3188,2.0,7.1446,1.9402,16,11,0.0,2,0,0,8.0,18.3818,26.8271,1.6239,9.6826,0,14,0.0,4,0,0,1.0,41.6782,47.176,1.0124,15.9702,0,17,0.0,7,0,0,0.0,44.9968,26.2422,2.9438,14.2428,18,22,0.0,2,0,0,8.0,48.8168,45.9998,0.8909,14.1951,1,28,0.0,4,0,0,1.0,75.2124,27,31.18,-1.1762,-0.1937,9.6427,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_270,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,270.0,47.9524,0.0,0,5.5,0,242.9,15,15,2.0,7.1446,1.9402,16,11,0.0,2,0,0,8.0,18.3818,26.8271,1.6239,9.6826,0,14,0.0,4,0,0,1.0,41.6782,47.176,1.0124,15.9702,0,17,0.0,7,0,0,0.0,44.9968,26.2422,2.9438,14.2428,18,22,0.0,2,0,0,8.0,48.8168,45.9998,0.8909,14.1951,1,28,0.0,4,0,0,1.0,75.2124,57.6635,0.531,20.9673,0,17,0.0,7,0,0,0.0,193.1101,17,55.6635,31.4213,-6.6136,19.0271,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_300,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,300.0,73.649,0.0,0,8.5,0,242.9,13,9,26.8271,1.6239,9.6826,0,14,0.0,4,0,0,1.0,41.6782,47.176,1.0124,15.9702,0,17,0.0,7,0,0,0.0,44.9968,26.2422,2.9438,14.2428,18,22,0.0,2,0,0,8.0,48.8168,45.9998,0.8909,14.1951,1,28,0.0,4,0,0,1.0,75.2124,57.6635,0.531,20.9673,0,17,0.0,7,0,0,0.0,193.1101,23.9983,2.1373,19.4903,15,18,0.0,2,0,0,8.0,132.0061,3,-2.8288,-22.0015,0.5134,9.8077,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_330,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,330.0,73.649,0.0,0,15.5,0,242.9,14,13,47.176,1.0124,15.9702,0,17,0.0,7,0,0,0.0,44.9968,26.2422,2.9438,14.2428,18,22,0.0,2,0,0,8.0,48.8168,45.9998,0.8909,14.1951,1,28,0.0,4,0,0,1.0,75.2124,57.6635,0.531,20.9673,0,17,0.0,7,0,0,0.0,193.1101,23.9983,2.1373,19.4903,15,18,0.0,2,0,0,8.0,132.0061,58.3508,0.8374,21.2747,1,17,0.0,4,0,0,1.0,200.7218,16,11.1748,0.6873,-0.175,5.3045,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_360,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,360.0,49.904,0.0,0,5.5,0,242.9,18,18,26.2422,2.9438,14.2428,18,22,0.0,2,0,0,8.0,48.8168,45.9998,0.8909,14.1951,1,28,0.0,4,0,0,1.0,75.2124,57.6635,0.531,20.9673,0,17,0.0,7,0,0,0.0,193.1101,23.9983,2.1373,19.4903,15,18,0.0,2,0,0,8.0,132.0061,58.3508,0.8374,21.2747,1,17,0.0,4,0,0,1.0,200.7218,58.1073,0.4368,28.3255,0,17,0.0,7,0,0,0.0,242.9,17,31.8651,34.109,-2.507,14.0827,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_390,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,390.0,38.1944,0.0,0,8.5,0,242.9,15,13,45.9998,0.8909,14.1951,1,28,0.0,4,0,0,1.0,75.2124,57.6635,0.531,20.9673,0,17,0.0,7,0,0,0.0,193.1101,23.9983,2.1373,19.4903,15,18,0.0,2,0,0,8.0,132.0061,58.3508,0.8374,21.2747,1,17,0.0,4,0,0,1.0,200.7218,58.1073,0.4368,28.3255,0,17,0.0,7,0,0,0.0,242.9,74.3951,1.0315,22.5553,27,10,0.0,2,0,0,8.0,205.9515,-17,28.3953,16.0443,0.1406,8.3602,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_420,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,420.0,38.0042,0.0,0,15.5,0,242.9,17,15,57.6635,0.531,20.9673,0,17,0.0,7,0,0,0.0,193.1101,23.9983,2.1373,19.4903,15,18,0.0,2,0,0,8.0,132.0061,58.3508,0.8374,21.2747,1,17,0.0,4,0,0,1.0,200.7218,58.1073,0.4368,28.3255,0,17,0.0,7,0,0,0.0,242.9,74.3951,1.0315,22.5553,27,10,0.0,2,0,0,8.0,205.9515,74.3951,0.6097,23.8541,1,17,0.0,4,0,0,1.0,216.8753,16,16.7316,16.2878,0.0787,2.8868,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_450,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,450.0,0.0,0.0,0,5.5,0,242.9,19,19,23.9983,2.1373,19.4903,15,18,0.0,2,0,0,8.0,132.0061,58.3508,0.8374,21.2747,1,17,0.0,4,0,0,1.0,200.7218,58.1073,0.4368,28.3255,0,17,0.0,7,0,0,0.0,242.9,74.3951,1.0315,22.5553,27,10,0.0,2,0,0,8.0,205.9515,74.3951,0.6097,23.8541,1,17,0.0,4,0,0,1.0,216.8753,74.3951,0.0775,39.3054,0,11,0.0,7,0,0,0.0,242.9,11,50.3968,0.0,-2.0598,19.8151,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_480,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,480.0,0.0,0.0,0,8.5,0,242.9,18,13,58.3508,0.8374,21.2747,1,17,0.0,4,0,0,1.0,200.7218,58.1073,0.4368,28.3255,0,17,0.0,7,0,0,0.0,242.9,74.3951,1.0315,22.5553,27,10,0.0,2,0,0,8.0,205.9515,74.3951,0.6097,23.8541,1,17,0.0,4,0,0,1.0,216.8753,74.3951,0.0775,39.3054,0,11,0.0,7,0,0,0.0,242.9,49.7227,1.7276,33.5979,34,20,0.0,2,0,0,8.0,196.7515,-14,-8.6281,-24.6724,0.8902,12.3232,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_510,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,510.0,0.0,0.0,0,15.5,0,242.9,15,16,58.1073,0.4368,28.3255,0,17,0.0,7,0,0,0.0,242.9,74.3951,1.0315,22.5553,27,10,0.0,2,0,0,8.0,205.9515,74.3951,0.6097,23.8541,1,17,0.0,4,0,0,1.0,216.8753,74.3951,0.0775,39.3054,0,11,0.0,7,0,0,0.0,242.9,49.7227,1.7276,33.5979,34,20,0.0,2,0,0,8.0,196.7515,72.5127,0.1696,27.6657,0,21,0.0,4,0,0,1.0,193.2681,21,14.4054,-1.8824,-0.2672,-0.6598,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_540,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,540.0,0.0,0.0,0,5.5,0,242.9,17,18,74.3951,1.0315,22.5553,27,10,0.0,2,0,0,8.0,205.9515,74.3951,0.6097,23.8541,1,17,0.0,4,0,0,1.0,216.8753,74.3951,0.0775,39.3054,0,11,0.0,7,0,0,0.0,242.9,49.7227,1.7276,33.5979,34,20,0.0,2,0,0,8.0,196.7515,72.5127,0.1696,27.6657,0,21,0.0,4,0,0,1.0,193.2681,72.5093,0.0079,37.2917,0,12,0.0,7,0,0,0.0,242.9,12,-1.8858,22.7866,-1.0236,14.7364,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_570,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,570.0,0.0,0.0,0,8.5,0,242.9,15,12,74.3951,0.6097,23.8541,1,17,0.0,4,0,0,1.0,216.8753,74.3951,0.0775,39.3054,0,11,0.0,7,0,0,0.0,242.9,49.7227,1.7276,33.5979,34,20,0.0,2,0,0,8.0,196.7515,72.5127,0.1696,27.6657,0,21,0.0,4,0,0,1.0,193.2681,72.5093,0.0079,37.2917,0,12,0.0,7,0,0,0.0,242.9,47.9524,1.9982,30.0196,16,15,0.0,2,0,0,8.0,184.8329,-1,-26.4427,-24.5603,1.3885,6.1655,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_600,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,600.0,0.0,0.0,0,15.5,0,242.9,14,15,74.3951,0.0775,39.3054,0,11,0.0,7,0,0,0.0,242.9,49.7227,1.7276,33.5979,34,20,0.0,2,0,0,8.0,196.7515,72.5127,0.1696,27.6657,0,21,0.0,4,0,0,1.0,193.2681,72.5093,0.0079,37.2917,0,12,0.0,7,0,0,0.0,242.9,47.9524,1.9982,30.0196,16,15,0.0,2,0,0,8.0,184.8329,73.649,0.2124,26.275,2,22,0.0,4,0,0,1.0,180.7096,20,-0.7461,1.1397,0.1349,-13.0304,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_630,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,630.0,0.0,0.0,0,5.5,0,242.9,14,15,49.7227,1.7276,33.5979,34,20,0.0,2,0,0,8.0,196.7515,72.5127,0.1696,27.6657,0,21,0.0,4,0,0,1.0,193.2681,72.5093,0.0079,37.2917,0,12,0.0,7,0,0,0.0,242.9,47.9524,1.9982,30.0196,16,15,0.0,2,0,0,8.0,184.8329,73.649,0.2124,26.275,2,22,0.0,4,0,0,1.0,180.7096,73.649,0.0,29.1562,0,14,0.0,7,0,0,0.0,242.9,14,23.9263,25.6966,-1.7276,-4.4417,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_660,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,660.0,0.0,0.0,0,8.5,0,242.9,13,11,72.5127,0.1696,27.6657,0,21,0.0,4,0,0,1.0,193.2681,72.5093,0.0079,37.2917,0,12,0.0,7,0,0,0.0,242.9,47.9524,1.9982,30.0196,16,15,0.0,2,0,0,8.0,184.8329,73.649,0.2124,26.275,2,22,0.0,4,0,0,1.0,180.7096,73.649,0.0,29.1562,0,14,0.0,7,0,0,0.0,242.9,49.904,1.9264,16.1949,23,21,0.0,2,0,0,8.0,169.3809,-2,-22.6087,-23.745,1.7568,-11.4708,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_690,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,690.0,0.0,0.0,0,15.5,0,242.9,6,6,72.5093,0.0079,37.2917,0,12,0.0,7,0,0,0.0,242.9,47.9524,1.9982,30.0196,16,15,0.0,2,0,0,8.0,184.8329,73.649,0.2124,26.275,2,22,0.0,4,0,0,1.0,180.7096,73.649,0.0,29.1562,0,14,0.0,7,0,0,0.0,242.9,49.904,1.9264,16.1949,23,21,0.0,2,0,0,8.0,169.3809,38.1944,0.058,10.8506,1,19,0.0,4,0,0,1.0,177.3909,18,-34.3149,-35.4546,0.0501,-26.4411,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_720,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,720.0,0.0,0.0,0,5.5,0,242.9,6,6,47.9524,1.9982,30.0196,16,15,0.0,2,0,0,8.0,184.8329,73.649,0.2124,26.275,2,22,0.0,4,0,0,1.0,180.7096,73.649,0.0,29.1562,0,14,0.0,7,0,0,0.0,242.9,49.904,1.9264,16.1949,23,21,0.0,2,0,0,8.0,169.3809,38.1944,0.058,10.8506,1,19,0.0,4,0,0,1.0,177.3909,38.0042,0.0,10.8506,0,12,0.0,7,0,0,0.0,242.9,12,-9.9482,-11.8998,-1.9982,-19.169,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_750,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,750.0,0.0,0.0,0,8.5,0,242.9,3,0,73.649,0.2124,26.275,2,22,0.0,4,0,0,1.0,180.7096,73.649,0.0,29.1562,0,14,0.0,7,0,0,0.0,242.9,49.904,1.9264,16.1949,23,21,0.0,2,0,0,8.0,169.3809,38.1944,0.058,10.8506,1,19,0.0,4,0,0,1.0,177.3909,38.0042,0.0,10.8506,0,12,0.0,7,0,0,0.0,242.9,0.0,1.6256,1.6976,18,18,0.0,2,0,0,8.0,167.9121,0,-73.649,-38.1944,1.4132,-24.5774,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_780,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,780.0,0.0,0.0,0,15.5,0,242.9,0,0,73.649,0.0,29.1562,0,14,0.0,7,0,0,0.0,242.9,49.904,1.9264,16.1949,23,21,0.0,2,0,0,8.0,169.3809,38.1944,0.058,10.8506,1,19,0.0,4,0,0,1.0,177.3909,38.0042,0.0,10.8506,0,12,0.0,7,0,0,0.0,242.9,0.0,1.6256,1.6976,18,18,0.0,2,0,0,8.0,167.9121,0.0,0.0,0.0,1,17,0.0,4,0,0,1.0,177.5429,16,-73.649,-38.0042,0.0,-29.1562,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_810,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,810.0,0.0,0.0,0,5.5,0,242.9,0,0,49.904,1.9264,16.1949,23,21,0.0,2,0,0,8.0,169.3809,38.1944,0.058,10.8506,1,19,0.0,4,0,0,1.0,177.3909,38.0042,0.0,10.8506,0,12,0.0,7,0,0,0.0,242.9,0.0,1.6256,1.6976,18,18,0.0,2,0,0,8.0,167.9121,0.0,0.0,0.0,1,17,0.0,4,0,0,1.0,177.5429,0.0,0.0,0.0,0,11,0.0,7,0,0,0.0,242.9,11,-49.904,0.0,-1.9264,-16.1949,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_840,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,840.0,0.0,0.0,0,8.5,0,242.9,0,0,38.1944,0.058,10.8506,1,19,0.0,4,0,0,1.0,177.3909,38.0042,0.0,10.8506,0,12,0.0,7,0,0,0.0,242.9,0.0,1.6256,1.6976,18,18,0.0,2,0,0,8.0,167.9121,0.0,0.0,0.0,1,17,0.0,4,0,0,1.0,177.5429,0.0,0.0,0.0,0,11,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,30,18,0.0,2,0,0,8.0,189.3385,-12,-38.1944,0.0,-0.058,-10.8506,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_870,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,870.0,0.0,0.0,0,15.5,0,242.9,0,0,38.0042,0.0,10.8506,0,12,0.0,7,0,0,0.0,242.9,0.0,1.6256,1.6976,18,18,0.0,2,0,0,8.0,167.9121,0.0,0.0,0.0,1,17,0.0,4,0,0,1.0,177.5429,0.0,0.0,0.0,0,11,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,30,18,0.0,2,0,0,8.0,189.3385,0.0,0.0,0.0,1,14,0.0,4,0,0,1.0,201.5265,13,-38.0042,0.0,0.0,-10.8506,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_900,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,900.0,0.0,0.0,0,5.5,0,242.9,0,0,0.0,1.6256,1.6976,18,18,0.0,2,0,0,8.0,167.9121,0.0,0.0,0.0,1,17,0.0,4,0,0,1.0,177.5429,0.0,0.0,0.0,0,11,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,30,18,0.0,2,0,0,8.0,189.3385,0.0,0.0,0.0,1,14,0.0,4,0,0,1.0,201.5265,0.0,0.0,0.0,0,17,0.0,7,0,0,0.0,242.9,17,0.0,0.0,-1.6256,-1.6976,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_930,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,930.0,0.0,0.0,0,8.5,0,242.9,0,0,0.0,0.0,0.0,1,17,0.0,4,0,0,1.0,177.5429,0.0,0.0,0.0,0,11,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,30,18,0.0,2,0,0,8.0,189.3385,0.0,0.0,0.0,1,14,0.0,4,0,0,1.0,201.5265,0.0,0.0,0.0,0,17,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,21,30,0.0,2,0,0,8.0,189.0276,9,0.0,0.0,0.0,0.0,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_960,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,960.0,0.0,0.0,0,15.5,0,242.9,0,0,0.0,0.0,0.0,0,11,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,30,18,0.0,2,0,0,8.0,189.3385,0.0,0.0,0.0,1,14,0.0,4,0,0,1.0,201.5265,0.0,0.0,0.0,0,17,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,21,30,0.0,2,0,0,8.0,189.0276,0.0,0.0,0.0,0,19,0.0,4,0,0,1.0,183.1883,19,0.0,0.0,0.0,0.0,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_990,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,990.0,0.0,0.0,0,5.5,0,242.9,0,0,0.0,0.0,0.0,30,18,0.0,2,0,0,8.0,189.3385,0.0,0.0,0.0,1,14,0.0,4,0,0,1.0,201.5265,0.0,0.0,0.0,0,17,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,21,30,0.0,2,0,0,8.0,189.0276,0.0,0.0,0.0,0,19,0.0,4,0,0,1.0,183.1883,0.0,0.0,0.0,0,5,0.0,7,0,0,0.0,202.4167,5,0.0,0.0,0.0,0.0,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_1020,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,1020.0,0.0,0.0,0,8.5,0,242.9,0,0,0.0,0.0,0.0,1,14,0.0,4,0,0,1.0,201.5265,0.0,0.0,0.0,0,17,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,21,30,0.0,2,0,0,8.0,189.0276,0.0,0.0,0.0,0,19,0.0,4,0,0,1.0,183.1883,0.0,0.0,0.0,0,5,0.0,7,0,0,0.0,202.4167,0.0,0.0,0.0,26,14,0.0,2,0,0,8.0,181.7329,-12,0.0,0.0,0.0,0.0,0.0,train
heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default_J3_SAP_NORTH_SHIVAJI_1050,heavy_trucks_baseline_seed1042_scale0.8_heavy_truck_0_0_0_default,seed1042_scale0_8,heavy_trucks,heavy_truck,0,0,0,default,J3_SAP,NORTH_SHIVAJI,1050.0,0.0,0.0,0,15.5,0,242.9,0,0,0.0,0.0,0.0,0,17,0.0,7,0,0,0.0,242.9,0.0,0.0,0.0,21,30,0.0,2,0,0,8.0,189.0276,0.0,0.0,0.0,0,19,0.0,4,0,0,1.0,183.1883,0.0,0.0,0.0,0,5,0.0,7,0,0,0.0,202.4167,0.0,0.0,0.0,26,14,0.0,2,0,0,8.0,181.7329,0.0,0.0,0.0,2,21,0.0,4,0,0,1.0,156.3406,19,0.0,0.0,0.0,0.0,0.0,train
