simulation_id,mode,seed,demand_scale,time_s,scenario_stage,approach,vehicle_count,halting_count,mean_speed_mps,occupancy_pct,queue_length_m,signal_phase_index,is_green,phase_remaining_s,time_since_last_green_s,downstream_vehicle_count,downstream_mean_speed_mps,downstream_occupancy_pct,outflow_vehicles_5s,network_running_vehicles,controller_active,queue_growth_60s_m,speed_change_60s_mps,occupancy_change_60s_pct,halting_change_60s,future_max_queue_90s_m,future_max_halting_90s,severe_congestion_next_90s
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,365.0,surge,A,15,8,1.7809,38.8277,27.7354,0,1,34.0,0.0,5,10.5032,0.0304,0,78,0,27.7354,-13.0237,37.1089,8,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,370.0,surge,A,11,0,5.1454,16.4763,0.0,0,1,29.0,0.0,9,13.7788,0.11,8,72,0,0.0,-7.4176,15.6769,0,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,375.0,surge,A,6,0,7.9168,5.9588,0.0,0,1,24.0,0.0,12,12.5308,0.148,8,72,0,-2.8,1.3841,-4.8065,-1,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,380.0,surge,A,2,0,10.8882,5.1693,0.0,0,1,19.0,0.0,13,13.0514,0.1477,9,74,0,-2.8,7.8951,-13.8478,-3,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,385.0,surge,A,4,0,12.9358,5.8626,0.0,0,1,14.0,0.0,8,13.4806,0.1109,6,79,0,-6.6164,10.6263,-29.0419,-4,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,390.0,surge,A,2,0,12.963,2.467,0.0,0,1,9.0,0.0,8,12.4641,0.0941,3,82,0,-8.5225,11.1334,-33.1913,-7,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,395.0,surge,A,1,0,11.6035,4.197,0.0,0,1,4.0,0.0,8,8.6789,0.0901,4,86,0,-11.3677,10.1626,-35.6723,-10,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,400.0,surge,A,2,0,12.9566,4.5902,0.0,1,0,5.0,5.0,9,6.2802,0.1207,2,90,0,-20.2587,11.9115,-37.347,-14,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,405.0,surge,A,4,2,3.0436,14.2148,4.3,1,0,0.0,10.0,4,10.4375,0.0566,2,92,0,-28.3319,2.7722,-34.3177,-16,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,410.0,surge,A,7,4,2.6995,18.6036,8.5616,2,0,34.0,15.0,5,9.4039,0.0345,0,96,0,-34.4238,2.6456,-31.4823,-15,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,415.0,surge,A,10,6,1.2258,25.852,12.1058,2,0,29.0,20.0,12,13.4701,0.085,11,99,0,-28.2242,1.0871,-24.2353,-13,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,420.0,recovery,A,12,5,1.4262,33.4771,9.649,2,0,24.0,25.0,12,12.9284,0.114,6,103,0,-33.3369,1.1939,-19.4166,-15,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,425.0,recovery,A,12,9,1.5246,39.4939,11.949,2,0,19.0,30.0,11,14.0636,0.1216,8,106,0,-15.7864,-0.2563,0.6662,1,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,430.0,recovery,A,14,11,0.777,45.1867,12.4067,2,0,14.0,35.0,6,14.4088,0.0612,2,109,0,12.4067,-4.3684,28.7104,11,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,435.0,recovery,A,14,14,0.0986,46.9774,36.3554,2,0,9.0,40.0,2,16.2817,0.0115,2,104,0,36.3554,-7.8182,41.0186,14,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,440.0,recovery,A,14,14,0.0022,47.3897,43.8467,2,0,4.0,45.0,3,16.2585,0.024,2,101,0,43.8467,-10.886,42.2204,14,43.8467,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,445.0,recovery,A,15,14,0.2077,48.7511,43.8467,3,0,5.0,50.0,1,16.4561,0.0124,0,89,0,43.8467,-12.7281,42.8885,14,30.0119,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,450.0,recovery,A,16,13,0.5213,52.5978,30.0119,3,0,0.0,55.0,0,0.0,0.0,0,78,0,30.0119,-12.4417,50.1308,13,27.5028,9,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,455.0,recovery,A,13,9,1.887,36.2471,27.5028,0,1,34.0,0.0,4,9.7925,0.0368,0,70,0,27.5028,-9.7165,32.0501,9,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,460.0,recovery,A,9,0,3.6616,15.364,0.0,0,1,29.0,0.0,11,14.424,0.1104,9,58,0,0.0,-9.295,10.7738,0,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,465.0,recovery,A,7,0,6.6452,10.4323,0.0,0,1,24.0,0.0,9,14.9399,0.0964,6,49,0,-4.3,3.6016,-3.7825,-2,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,470.0,recovery,A,2,0,8.9778,11.2985,0.0,0,1,19.0,0.0,9,13.0145,0.1332,4,48,0,-8.5616,6.2783,-7.3051,-4,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,475.0,recovery,A,3,0,12.2027,9.9395,0.0,0,1,14.0,0.0,11,13.9718,0.143,7,50,0,-12.1058,10.9769,-15.9125,-6,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,480.0,recovery,A,1,0,13.5422,1.1192,0.0,0,1,9.0,0.0,6,13.9335,0.0783,3,50,0,-9.649,12.116,-32.3579,-5,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,485.0,recovery,A,3,0,14.349,5.2971,0.0,0,1,4.0,0.0,5,14.354,0.0424,4,52,0,-11.949,12.8244,-34.1968,-9,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,490.0,recovery,A,2,0,13.0529,5.0342,0.0,1,0,5.0,5.0,6,14.0943,0.0494,4,53,0,-12.4067,12.2759,-40.1525,-11,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,495.0,recovery,A,3,1,5.9012,13.5857,7.6488,1,0,0.0,10.0,4,12.2151,0.0387,2,54,0,-28.7066,5.8026,-33.3917,-13,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,500.0,recovery,A,6,5,2.8982,26.6442,7.649,2,0,34.0,15.0,4,8.7908,0.0492,0,55,0,-36.1977,2.896,-20.7455,-9,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,505.0,recovery,A,6,6,0.0956,29.1478,7.649,2,0,29.0,20.0,5,14.7737,0.0667,4,57,0,-36.1977,-0.1121,-19.6033,-8,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,510.0,recovery,A,6,6,0.0005,29.1478,7.649,2,0,24.0,25.0,2,12.9688,0.0505,2,57,0,-22.3629,-0.5208,-23.45,-7,14.5696,8,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,5.0,normal,B,0,0,0.0,0.0,0.0,0,0,34.0,5.0,0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2.8,2,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,10.0,normal,B,0,0,0.0,0.0,0.0,0,0,29.0,10.0,0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2.8,2,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,15.0,normal,B,1,0,15.594,0.4116,0.0,0,0,24.0,15.0,0,0.0,0.0,0,4,0,0.0,15.594,0.4116,0,2.8,2,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,20.0,normal,B,1,1,0.004,9.6386,2.0,0,0,19.0,20.0,0,0.0,0.0,0,4,0,2.0,0.004,9.6386,1,2.8,2,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,25.0,normal,B,1,1,0.0,9.6386,2.0,0,0,14.0,25.0,1,15.8428,0.0058,1,5,0,2.0,0.0,9.6386,1,2.8,2,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,30.0,normal,B,2,1,6.8629,10.2147,2.0,0,0,9.0,30.0,0,0.0,0.0,0,6,0,2.0,6.8629,10.2147,1,2.8,2,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,35.0,normal,B,2,1,1.9395,20.8789,2.0,0,0,4.0,35.0,1,15.6798,0.0058,1,7,0,2.0,1.9395,20.8789,1,2.8,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,40.0,normal,B,3,2,5.4823,23.5441,2.8,1,0,5.0,40.0,1,16.0023,0.0058,0,8,0,2.8,5.4823,23.5441,2,2.8,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,45.0,normal,B,2,2,0.0,23.1325,2.8,1,0,0.0,45.0,0,0.0,0.0,0,9,0,2.8,0.0,23.1325,2,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,50.0,normal,B,1,0,15.7747,0.4116,0.0,2,1,34.0,0.0,3,11.6871,0.0156,1,9,0,0.0,15.7747,0.4116,0,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,55.0,normal,B,1,0,16.3351,0.4116,0.0,2,1,29.0,0.0,3,15.0093,0.0196,2,11,0,0.0,16.3351,0.4116,0,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,60.0,normal,B,0,0,0.0,0.0,0.0,2,1,24.0,0.0,1,15.6576,0.0058,1,11,0,0.0,0.0,0.0,0,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,65.0,normal,B,1,0,16.6443,0.8849,0.0,2,1,19.0,0.0,0,0.0,0.0014,0,13,0,0.0,16.6443,0.8849,0,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,70.0,normal,B,0,0,0.0,0.0,0.0,2,1,14.0,0.0,1,16.5946,0.0027,0,12,0,0.0,0.0,0.0,0,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,75.0,normal,B,0,0,0.0,0.0,0.0,2,1,9.0,0.0,1,16.1552,0.0124,1,12,0,0.0,-15.594,-0.4116,0,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,80.0,normal,B,1,0,16.3594,0.8849,0.0,2,1,4.0,0.0,0,0.0,0.0,0,13,0,-2.0,16.3554,-8.7537,-1,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,85.0,normal,B,0,0,0.0,0.0,0.0,3,0,5.0,5.0,1,16.6555,0.0124,1,13,0,-2.0,0.0,-9.6386,-1,2.0,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,90.0,normal,B,1,0,16.3669,0.4116,0.0,3,0,0.0,10.0,1,16.0273,0.0124,0,12,0,-2.0,9.504,-9.8031,-1,4.73,3,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,95.0,normal,B,0,0,0.0,0.0,0.0,0,0,34.0,15.0,2,10.4427,0.0166,0,12,0,-2.0,-1.9395,-20.8789,-1,4.73,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,100.0,normal,B,1,1,0.0,9.6386,2.0,0,0,29.0,20.0,5,13.6097,0.0374,4,12,0,-0.8,-5.4823,-13.9055,-1,4.73,6,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,105.0,normal,B,2,1,15.6362,10.0501,2.0,0,0,24.0,25.0,2,10.6063,0.0384,2,14,0,-0.8,15.6362,-13.0824,-1,5.2465,7,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,110.0,normal,B,2,2,0.0007,19.2771,2.0,0,0,19.0,30.0,3,13.8676,0.0563,1,13,0,2.0,-15.774,18.8655,2,11.2425,9,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,115.0,normal,B,3,2,5.5183,20.162,2.0,0,0,14.0,35.0,2,15.0904,0.0427,1,14,0,2.0,-10.8168,19.7504,2,24.113,11,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,120.0,surge,B,3,2,0.0,20.162,2.0,0,0,9.0,40.0,1,16.5292,0.0124,1,15,0,2.0,0.0,20.162,2,29.9443,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,125.0,surge,B,3,3,0.0131,34.4496,2.0,0,0,4.0,45.0,1,16.6283,0.0058,1,20,0,2.0,-16.6312,33.5647,3,29.9443,14,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,130.0,surge,B,4,3,4.142,34.8646,2.0,1,0,5.0,50.0,1,15.8305,0.0058,0,24,0,2.0,4.142,34.8646,3,29.9443,15,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,135.0,surge,B,6,3,5.6236,45.388,2.0,1,0,0.0,55.0,0,0.0,0.0,0,28,0,2.0,5.6236,45.388,3,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,140.0,surge,B,2,0,13.9249,1.0878,0.0,2,1,34.0,0.0,4,10.1822,0.0275,0,32,0,0.0,-2.4345,0.2029,0,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,145.0,surge,B,3,0,14.624,2.2636,0.0,2,1,29.0,0.0,6,15.8442,0.0479,6,36,0,0.0,14.624,2.2636,0,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,150.0,surge,B,2,0,16.1884,1.2964,0.0,2,1,24.0,0.0,0,0.0,0.0,0,40,0,0.0,-0.1785,0.8848,0,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,155.0,surge,B,2,0,16.2203,0.8231,0.0,2,1,19.0,0.0,4,15.4351,0.0442,4,44,0,0.0,16.2203,0.8231,0,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,160.0,surge,B,2,0,13.7097,4.3214,0.0,2,1,14.0,0.0,3,15.9384,0.0237,1,49,0,-2.0,13.7097,-5.3172,-1,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,165.0,surge,B,3,0,14.7612,2.9838,0.0,2,1,9.0,0.0,1,15.5881,0.0058,1,46,0,-2.0,-0.875,-7.0663,-1,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,170.0,surge,B,2,0,14.9938,2.5723,0.0,2,1,4.0,0.0,3,14.6609,0.0664,2,49,0,-2.0,14.9931,-16.7048,-2,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,175.0,surge,B,3,0,14.2286,2.9838,0.0,3,0,5.0,5.0,3,15.3896,0.0419,3,51,0,-2.0,8.7103,-17.1782,-2,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,180.0,surge,B,5,3,6.764,26.3745,4.73,3,0,0.0,10.0,0,0.0,0.0,0,49,0,2.73,6.764,6.2125,1,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,185.0,surge,B,5,4,4.0713,36.0747,4.73,0,0,34.0,15.0,4,10.0573,0.022,0,53,0,2.73,4.0582,1.6251,1,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,190.0,surge,B,8,6,3.178,37.8361,4.73,0,0,29.0,20.0,13,14.3367,0.1071,11,54,0,2.73,-0.964,2.9715,3,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,195.0,surge,B,8,7,2.1847,37.9306,5.2465,0,0,24.0,25.0,7,14.5858,0.0829,4,57,0,3.2465,-3.4389,-7.4574,4,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,200.0,surge,B,10,9,2.3555,40.9749,11.2425,0,0,19.0,30.0,5,13.4656,0.1011,4,59,0,11.2425,-11.5694,39.8871,9,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,205.0,surge,B,13,11,2.0346,51.8365,24.113,0,0,14.0,35.0,7,14.4728,0.1199,4,64,0,24.113,-12.5894,49.5729,11,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,210.0,surge,B,14,13,2.1774,52.7947,29.9443,0,0,9.0,40.0,6,13.7271,0.0748,2,67,0,29.9443,-14.011,51.4983,13,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,215.0,surge,B,15,14,1.0909,54.9555,29.9352,0,0,4.0,45.0,4,13.9321,0.0855,3,72,0,29.9352,-15.1294,54.1324,14,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,220.0,surge,B,17,15,0.8265,56.2081,29.9352,1,0,5.0,50.0,6,14.6224,0.0725,4,76,0,29.9352,-12.8832,51.8867,15,39.067,17,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,225.0,surge,B,19,17,1.6306,57.713,39.067,1,0,0.0,55.0,4,3.8067,0.0297,1,80,0,39.067,-13.1306,54.7292,17,27.8194,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,230.0,surge,B,15,7,2.5232,23.5563,27.8194,2,1,34.0,0.0,7,4.6656,0.0471,0,84,0,27.8194,-12.4706,20.984,7,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,235.0,surge,B,11,0,5.5451,32.0271,0.0,2,1,29.0,0.0,13,12.2729,0.1195,10,88,0,0.0,-8.6835,29.0433,0,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,240.0,surge,B,7,0,10.0153,21.737,0.0,2,1,24.0,0.0,10,13.1818,0.1278,5,92,0,-4.73,3.2513,-4.6375,-3,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,245.0,surge,B,3,0,14.0677,3.2755,0.0,2,1,19.0,0.0,11,13.329,0.1438,8,96,0,-4.73,9.9964,-32.7992,-4,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,250.0,surge,B,2,0,16.0967,0.8231,0.0,2,1,14.0,0.0,8,14.064,0.09,4,101,0,-4.73,12.9187,-37.013,-6,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,255.0,surge,B,1,0,16.4261,0.4116,0.0,2,1,9.0,0.0,3,15.2758,0.0485,3,99,0,-5.2465,14.2414,-37.519,-7,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,260.0,surge,B,2,0,14.5119,0.9878,0.0,2,1,4.0,0.0,3,16.2304,0.0173,2,97,0,-11.2425,12.1564,-39.9871,-9,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,265.0,surge,B,2,0,13.773,0.6517,0.0,3,0,5.0,5.0,1,16.5845,0.0058,0,93,0,-24.113,11.7384,-51.1848,-11,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,270.0,surge,B,3,0,14.9742,1.3993,0.0,3,0,0.0,10.0,2,15.1837,0.0139,2,90,0,-29.9443,12.7968,-51.3954,-13,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,275.0,surge,B,5,2,8.5881,24.2879,2.8,0,0,34.0,15.0,3,10.8869,0.024,0,78,0,-27.1352,7.4972,-30.6676,-12,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,280.0,surge,B,5,3,5.6346,33.5942,2.8,0,0,29.0,20.0,12,13.3098,0.1149,9,75,0,-27.1352,4.8081,-22.6139,-12,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,285.0,surge,B,8,4,4.9491,44.5256,2.8,0,0,24.0,25.0,15,13.9336,0.1848,11,74,0,-36.267,3.3185,-13.1874,-13,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,290.0,surge,B,10,7,3.7254,54.8858,3.149,0,0,19.0,30.0,14,13.944,0.1565,11,74,0,-24.6704,1.2022,31.3295,0,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,295.0,surge,B,12,9,2.1161,57.3043,3.149,0,0,14.0,35.0,9,13.5311,0.0765,4,78,0,3.149,-3.429,25.2772,9,13.649,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,300.0,surge,B,11,9,2.2129,66.2613,5.149,0,0,9.0,40.0,6,14.0306,0.0482,3,81,0,5.149,-7.8024,44.5243,9,20.6285,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,305.0,surge,B,14,10,3.2212,68.1339,13.649,0,0,4.0,45.0,7,14.2669,0.0484,4,86,0,13.649,-10.8465,64.8584,10,20.6285,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,310.0,surge,B,15,11,2.0911,68.0088,13.649,1,0,5.0,50.0,6,12.92,0.0546,2,90,0,13.649,-14.0056,67.1857,11,20.6285,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,315.0,surge,B,16,13,1.9603,69.2658,13.649,1,0,0.0,55.0,3,11.1006,0.0306,2,94,0,13.649,-14.4658,68.8542,13,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,320.0,surge,B,9,2,4.4558,13.8056,10.9307,2,1,34.0,0.0,7,9.8888,0.0379,0,98,0,10.9307,-10.0561,12.8178,2,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,325.0,surge,B,5,0,9.2172,8.0465,0.0,2,1,29.0,0.0,14,13.6629,0.1085,11,103,0,0.0,-4.5558,7.3948,0,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,330.0,surge,B,3,0,14.1085,4.733,0.0,2,1,24.0,0.0,14,13.08,0.1389,9,106,0,0.0,-0.8657,3.3337,0,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,335.0,surge,B,3,0,14.6478,20.9878,0.0,2,1,19.0,0.0,6,14.4622,0.0898,3,110,0,-2.8,6.0597,-3.3001,-2,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,340.0,surge,B,3,0,15.1596,1.8726,0.0,2,1,14.0,0.0,3,14.5442,0.0664,3,115,0,-2.8,9.525,-31.7216,-3,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,345.0,surge,B,1,0,15.7303,0.4116,0.0,2,1,9.0,0.0,2,15.04,0.0684,2,106,0,-2.8,10.7812,-44.114,-4,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,350.0,surge,B,2,0,13.7068,2.7369,0.0,2,1,4.0,0.0,4,15.3602,0.032,2,100,0,-3.149,9.9814,-52.1489,-7,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,355.0,surge,B,3,0,15.2247,1.8726,0.0,3,0,5.0,5.0,2,14.8038,0.0296,0,91,0,-3.149,13.1086,-55.4317,-9,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,360.0,surge,B,4,2,4.7851,29.6456,3.1471,3,0,0.0,10.0,1,13.6921,0.0303,1,85,0,-2.0019,2.5722,-36.6157,-7,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,365.0,surge,B,5,2,6.935,30.3984,3.149,0,0,34.0,15.0,5,10.5032,0.0304,0,78,0,-10.5,3.7138,-37.7355,-8,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,370.0,surge,B,7,2,6.5405,33.0875,3.149,0,0,29.0,20.0,9,13.7788,0.11,8,72,0,-10.5,4.4494,-34.9213,-9,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,375.0,surge,B,8,4,5.2554,49.7514,5.949,0,0,24.0,25.0,12,12.5308,0.148,8,72,0,-7.7,3.2951,-19.5144,-9,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,380.0,surge,B,8,6,2.7292,55.3624,5.949,0,0,19.0,30.0,13,13.0514,0.1477,9,74,0,-4.9817,-1.7266,41.5568,4,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,385.0,surge,B,10,7,3.307,55.6771,5.949,0,0,14.0,35.0,8,13.4806,0.1109,6,79,0,5.949,-5.9102,47.6306,7,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,390.0,surge,B,10,8,2.2529,56.5319,20.6285,0,0,9.0,40.0,8,12.4641,0.0941,3,82,0,20.6285,-11.8556,51.7989,8,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,395.0,surge,B,13,9,2.9253,67.6315,17.2332,0,0,4.0,45.0,8,8.6789,0.0901,4,86,0,17.2332,-11.7225,46.6437,9,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,400.0,surge,B,14,11,1.9326,68.043,17.2331,1,0,5.0,50.0,9,6.2802,0.1207,2,90,0,17.2331,-13.227,66.1704,11,28.008,13,1
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,405.0,surge,B,16,13,1.7326,68.8662,28.008,1,0,0.0,55.0,4,10.4375,0.0566,2,92,0,28.008,-13.9977,68.4546,13,22.485,6,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,410.0,surge,B,13,6,2.4976,30.8473,22.485,2,1,34.0,0.0,5,9.4039,0.0345,0,96,0,22.485,-11.2092,28.1104,6,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,415.0,surge,B,8,0,7.9205,7.0799,0.0,2,1,29.0,0.0,12,13.4701,0.085,11,99,0,0.0,-7.3042,5.2073,0,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,420.0,recovery,B,6,0,12.7217,31.5885,0.0,2,1,24.0,0.0,12,12.9284,0.114,6,103,0,-3.1471,7.9366,1.9429,-2,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,425.0,recovery,B,3,0,16.1515,10.3603,0.0,2,1,19.0,0.0,11,14.0636,0.1216,8,106,0,-3.149,9.2165,-20.0381,-2,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,430.0,recovery,B,2,0,16.2315,0.8231,0.0,2,1,14.0,0.0,6,14.4088,0.0612,2,109,0,-3.149,9.691,-32.2644,-2,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,435.0,recovery,B,1,0,16.0076,0.8849,0.0,2,1,9.0,0.0,2,16.2817,0.0115,2,104,0,-5.949,10.7522,-48.8665,-4,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,440.0,recovery,B,0,0,0.0,0.0,0.0,2,1,4.0,0.0,3,16.2585,0.024,2,101,0,-5.949,-2.7292,-55.3624,-6,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,445.0,recovery,B,1,0,16.4804,0.8849,0.0,3,0,5.0,5.0,1,16.4561,0.0124,0,89,0,-5.949,13.1734,-54.7922,-7,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,450.0,recovery,B,1,1,0.0002,15.1759,3.149,3,0,0.0,10.0,0,0.0,0.0,0,78,0,-17.4795,-2.2527,-41.356,-7,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,455.0,recovery,B,2,1,8.0021,15.5874,3.149,0,0,34.0,15.0,4,9.7925,0.0368,0,70,0,-14.0842,5.0768,-52.0441,-8,11.2544,4,0
sancheti_baseline_seed43_scale0.8,baseline,43,0.8,460.0,recovery,B,2,2,0.0013,24.8144,3.149,0,0,29.0,20.0,11,14.424,0.1104,9,58,0,-14.0841,-1.9313,-43.2286,-9,11.2544,4,0
