sample_id,simulation_id,scenario_id,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_570,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,570.0,20.4446,2.0,0,0.0,0,0.0,35,35,35.74,1.3755,40.0891,22,0,42.1062,2,0,0,24.0,0.0,35.74,0.1171,52.7233,31,0,35.8324,3,0,0,0.0,0.0,35.74,0.0212,52.3411,16,0,41.0127,0,1,0,9.0,0.0,35.74,0.0104,54.7606,14,0,41.6194,2,0,0,24.0,0.0,35.74,0.0,55.3903,20,0,34.8068,3,0,0,0.0,0.0,35.74,0.0,54.8398,7,0,42.0171,0,1,0,9.0,0.0,-7,0.0,0.0,-1.3755,14.7507,-0.0891,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_600,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,600.0,20.4281,2.0,0,0.0,0,0.0,34,34,35.74,0.1171,52.7233,31,0,35.8324,3,0,0,0.0,0.0,35.74,0.0212,52.3411,16,0,41.0127,0,1,0,9.0,0.0,35.74,0.0104,54.7606,14,0,41.6194,2,0,0,24.0,0.0,35.74,0.0,55.3903,20,0,34.8068,3,0,0,0.0,0.0,35.74,0.0,54.8398,7,0,42.0171,0,1,0,9.0,0.0,35.74,0.0,52.0873,14,0,42.5765,2,0,0,24.0,0.0,-14,0.0,0.0,-0.1171,-0.636,6.7441,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_630,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,630.0,20.4281,2.0,0,0.0,0,0.0,34,34,35.74,0.0212,52.3411,16,0,41.0127,0,1,0,9.0,0.0,35.74,0.0104,54.7606,14,0,41.6194,2,0,0,24.0,0.0,35.74,0.0,55.3903,20,0,34.8068,3,0,0,0.0,0.0,35.74,0.0,54.8398,7,0,42.0171,0,1,0,9.0,0.0,35.74,0.0,52.0873,14,0,42.5765,2,0,0,24.0,0.0,35.74,0.0,52.0873,22,0,42.329,3,0,0,0.0,0.0,-22,0.0,0.0,-0.0212,-0.2538,1.3163,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_660,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,660.0,20.4281,2.0,0,0.0,0,0.0,33,32,35.74,0.0104,54.7606,14,0,41.6194,2,0,0,24.0,0.0,35.74,0.0,55.3903,20,0,34.8068,3,0,0,0.0,0.0,35.74,0.0,54.8398,7,0,42.0171,0,1,0,9.0,0.0,35.74,0.0,52.0873,14,0,42.5765,2,0,0,24.0,0.0,35.74,0.0,52.0873,22,0,42.329,3,0,0,0.0,0.0,35.74,0.5844,44.3685,21,0,42.329,0,1,0,9.0,0.0,-21,0.0,0.0,0.574,-10.3921,0.7096,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_690,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,690.0,20.4281,0.0,0,0.0,0,0.0,27,27,35.74,0.0,55.3903,20,0,34.8068,3,0,0,0.0,0.0,35.74,0.0,54.8398,7,0,42.0171,0,1,0,9.0,0.0,35.74,0.0,52.0873,14,0,42.5765,2,0,0,24.0,0.0,35.74,0.0,52.0873,22,0,42.329,3,0,0,0.0,0.0,35.74,0.5844,44.3685,21,0,42.329,0,1,0,9.0,0.0,35.74,0.1799,40.4072,23,0,42.329,2,0,0,24.0,0.0,-23,0.0,0.0,0.1799,-14.9831,7.5222,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_720,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,720.0,20.4281,0.0,0,0.0,0,0.0,29,29,35.74,0.0,54.8398,7,0,42.0171,0,1,0,9.0,0.0,35.74,0.0,52.0873,14,0,42.5765,2,0,0,24.0,0.0,35.74,0.0,52.0873,22,0,42.329,3,0,0,0.0,0.0,35.74,0.5844,44.3685,21,0,42.329,0,1,0,9.0,0.0,35.74,0.1799,40.4072,23,0,42.329,2,0,0,24.0,0.0,35.74,0.0343,41.9183,15,0,42.329,3,0,0,0.0,0.0,-15,0.0,0.0,0.0343,-12.9215,0.3119,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_750,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,750.0,20.4281,0.0,0,0.0,0,0.0,29,29,35.74,0.0,52.0873,14,0,42.5765,2,0,0,24.0,0.0,35.74,0.0,52.0873,22,0,42.329,3,0,0,0.0,0.0,35.74,0.5844,44.3685,21,0,42.329,0,1,0,9.0,0.0,35.74,0.1799,40.4072,23,0,42.329,2,0,0,24.0,0.0,35.74,0.0343,41.9183,15,0,42.329,3,0,0,0.0,0.0,35.74,0.0,43.1175,18,0,31.4384,0,1,0,9.0,0.0,-18,0.0,0.0,0.0,-8.9698,-11.1381,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_780,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,780.0,20.4281,0.0,0,0.0,0,0.0,29,29,35.74,0.0,52.0873,22,0,42.329,3,0,0,0.0,0.0,35.74,0.5844,44.3685,21,0,42.329,0,1,0,9.0,0.0,35.74,0.1799,40.4072,23,0,42.329,2,0,0,24.0,0.0,35.74,0.0343,41.9183,15,0,42.329,3,0,0,0.0,0.0,35.74,0.0,43.1175,18,0,31.4384,0,1,0,9.0,0.0,35.74,0.0,43.1175,17,0,31.3072,2,0,0,24.0,0.0,-17,0.0,0.0,0.0,-8.9698,-11.0218,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_810,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,810.0,20.4281,0.0,0,0.0,0,0.0,29,29,35.74,0.5844,44.3685,21,0,42.329,0,1,0,9.0,0.0,35.74,0.1799,40.4072,23,0,42.329,2,0,0,24.0,0.0,35.74,0.0343,41.9183,15,0,42.329,3,0,0,0.0,0.0,35.74,0.0,43.1175,18,0,31.4384,0,1,0,9.0,0.0,35.74,0.0,43.1175,17,0,31.3072,2,0,0,24.0,0.0,35.74,0.0,43.1175,29,0,40.0753,3,0,0,0.0,0.0,-29,0.0,0.0,-0.5844,-1.251,-2.2537,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_840,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,840.0,2.0002,0.0,0,0.0,0,0.0,29,28,35.74,0.1799,40.4072,23,0,42.329,2,0,0,24.0,0.0,35.74,0.0343,41.9183,15,0,42.329,3,0,0,0.0,0.0,35.74,0.0,43.1175,18,0,31.4384,0,1,0,9.0,0.0,35.74,0.0,43.1175,17,0,31.3072,2,0,0,24.0,0.0,35.74,0.0,43.1175,29,0,40.0753,3,0,0,0.0,0.0,35.74,1.0339,39.9469,21,0,39.9062,0,1,0,9.0,0.0,-21,0.0,0.0,0.854,-0.4603,-2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_870,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,870.0,2.0,0.0,0,0.0,0,0.0,21,21,35.74,0.0343,41.9183,15,0,42.329,3,0,0,0.0,0.0,35.74,0.0,43.1175,18,0,31.4384,0,1,0,9.0,0.0,35.74,0.0,43.1175,17,0,31.3072,2,0,0,24.0,0.0,35.74,0.0,43.1175,29,0,40.0753,3,0,0,0.0,0.0,35.74,1.0339,39.9469,21,0,39.9062,0,1,0,9.0,0.0,20.4446,0.6131,42.4877,21,0,39.9062,2,0,0,24.0,0.0,-21,-15.2954,-15.2954,0.5788,0.5694,-2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_900,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,900.0,2.0,0.0,0,0.0,0,0.0,21,21,35.74,0.0,43.1175,18,0,31.4384,0,1,0,9.0,0.0,35.74,0.0,43.1175,17,0,31.3072,2,0,0,24.0,0.0,35.74,0.0,43.1175,29,0,40.0753,3,0,0,0.0,0.0,35.74,1.0339,39.9469,21,0,39.9062,0,1,0,9.0,0.0,20.4446,0.6131,42.4877,21,0,39.9062,2,0,0,24.0,0.0,20.4281,0.0,45.9045,27,0,42.329,3,0,0,0.0,0.0,-27,-15.3119,-15.3119,0.0,2.787,10.8906,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_930,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,930.0,2.0,0.0,0,0.0,0,0.0,20,20,35.74,0.0,43.1175,17,0,31.3072,2,0,0,24.0,0.0,35.74,0.0,43.1175,29,0,40.0753,3,0,0,0.0,0.0,35.74,1.0339,39.9469,21,0,39.9062,0,1,0,9.0,0.0,20.4446,0.6131,42.4877,21,0,39.9062,2,0,0,24.0,0.0,20.4281,0.0,45.9045,27,0,42.329,3,0,0,0.0,0.0,20.4281,0.0019,36.6834,25,0,42.329,0,1,0,9.0,0.0,-25,-15.3119,-0.0165,0.0019,-6.4341,11.0218,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_960,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,960.0,2.0,0.0,0,0.0,0,0.0,19,19,35.74,0.0,43.1175,29,0,40.0753,3,0,0,0.0,0.0,35.74,1.0339,39.9469,21,0,39.9062,0,1,0,9.0,0.0,20.4446,0.6131,42.4877,21,0,39.9062,2,0,0,24.0,0.0,20.4281,0.0,45.9045,27,0,42.329,3,0,0,0.0,0.0,20.4281,0.0019,36.6834,25,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,24,0,42.7904,2,0,0,24.0,0.0,-24,-15.3119,0.0,0.0,-7.6177,2.7151,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_990,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,990.0,0.0,0.0,0,0.0,0,0.0,19,19,35.74,1.0339,39.9469,21,0,39.9062,0,1,0,9.0,0.0,20.4446,0.6131,42.4877,21,0,39.9062,2,0,0,24.0,0.0,20.4281,0.0,45.9045,27,0,42.329,3,0,0,0.0,0.0,20.4281,0.0019,36.6834,25,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,24,0,42.7904,2,0,0,24.0,0.0,20.4281,0.0,35.4998,19,0,42.329,3,0,0,0.0,0.0,-19,-15.3119,0.0,-1.0339,-4.4471,2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1020,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1020.0,0.0,0.0,0,0.0,0,0.0,19,19,20.4446,0.6131,42.4877,21,0,39.9062,2,0,0,24.0,0.0,20.4281,0.0,45.9045,27,0,42.329,3,0,0,0.0,0.0,20.4281,0.0019,36.6834,25,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,24,0,42.7904,2,0,0,24.0,0.0,20.4281,0.0,35.4998,19,0,42.329,3,0,0,0.0,0.0,20.4281,0.0,35.4998,12,0,42.329,0,1,0,9.0,0.0,-12,-0.0165,0.0,-0.6131,-6.9879,2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1050,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1050.0,0.0,0.0,0,0.0,0,0.0,19,19,20.4281,0.0,45.9045,27,0,42.329,3,0,0,0.0,0.0,20.4281,0.0019,36.6834,25,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,24,0,42.7904,2,0,0,24.0,0.0,20.4281,0.0,35.4998,19,0,42.329,3,0,0,0.0,0.0,20.4281,0.0,35.4998,12,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,19,0,42.329,2,0,0,24.0,0.0,-19,0.0,0.0,0.0,-10.4047,0.0,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1080,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1080.0,0.0,0.0,0,0.0,0,0.0,19,19,20.4281,0.0019,36.6834,25,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,24,0,42.7904,2,0,0,24.0,0.0,20.4281,0.0,35.4998,19,0,42.329,3,0,0,0.0,0.0,20.4281,0.0,35.4998,12,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,19,0,42.329,2,0,0,24.0,0.0,20.4281,0.0,35.4998,33,0,29.8404,3,0,0,0.0,0.0,-33,0.0,0.0,-0.0019,-1.1836,-12.4886,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1110,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1110.0,0.0,0.0,0,0.0,0,0.0,15,15,20.4281,0.0,35.4998,24,0,42.7904,2,0,0,24.0,0.0,20.4281,0.0,35.4998,19,0,42.329,3,0,0,0.0,0.0,20.4281,0.0,35.4998,12,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,19,0,42.329,2,0,0,24.0,0.0,20.4281,0.0,35.4998,33,0,29.8404,3,0,0,0.0,0.0,20.4281,1.5969,20.4983,26,0,31.4901,0,1,0,9.0,0.0,-26,0.0,0.0,1.5969,-15.0015,-11.3003,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1140,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1140.0,0.0,0.0,0,0.0,0,0.0,2,2,20.4281,0.0,35.4998,19,0,42.329,3,0,0,0.0,0.0,20.4281,0.0,35.4998,12,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,19,0,42.329,2,0,0,24.0,0.0,20.4281,0.0,35.4998,33,0,29.8404,3,0,0,0.0,0.0,20.4281,1.5969,20.4983,26,0,31.4901,0,1,0,9.0,0.0,2.0002,0.0001,6.6061,10,0,39.2943,2,0,0,24.0,0.0,-10,-18.4279,-18.4279,0.0001,-28.8937,-3.0347,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1170,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1170.0,0.0,0.0,0,0.0,0,0.0,2,2,20.4281,0.0,35.4998,12,0,42.329,0,1,0,9.0,0.0,20.4281,0.0,35.4998,19,0,42.329,2,0,0,24.0,0.0,20.4281,0.0,35.4998,33,0,29.8404,3,0,0,0.0,0.0,20.4281,1.5969,20.4983,26,0,31.4901,0,1,0,9.0,0.0,2.0002,0.0001,6.6061,10,0,39.2943,2,0,0,24.0,0.0,2.0,0.0,6.6061,9,0,35.331,3,0,0,0.0,0.0,-9,-18.4281,-18.4281,0.0,-28.8937,-6.998,train
corridor_baseline_seed43_scale0.8_J1_SAN_SANGAM_1200,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,SANGAM,1200.0,0.0,0.0,0,0.0,0,0.0,2,2,20.4281,0.0,35.4998,19,0,42.329,2,0,0,24.0,0.0,20.4281,0.0,35.4998,33,0,29.8404,3,0,0,0.0,0.0,20.4281,1.5969,20.4983,26,0,31.4901,0,1,0,9.0,0.0,2.0002,0.0001,6.6061,10,0,39.2943,2,0,0,24.0,0.0,2.0,0.0,6.6061,9,0,35.331,3,0,0,0.0,0.0,2.0,0.0,6.6061,8,0,35.3052,0,1,0,9.0,0.0,-8,-18.4281,-0.0002,0.0,-28.8937,-7.0238,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_30,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,30.0,23.9402,47.9206,0,0.0,0,0.0,2,1,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_60,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,60.0,0.0,44.8912,0,0.0,0,0.0,3,2,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,7.6176,12.908,8,0,10.5,2,1,0,24.0,0.0,-8,0.0,0.0,3.2939,3.4977,10.5,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_90,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,90.0,7.5137,44.8912,0,0.0,0,0.0,1,0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,7.6176,12.908,8,0,10.5,2,1,0,24.0,0.0,0.0,10.8639,1.97,8,0,32.2035,3,0,0,0.0,0.0,-8,-3.149,-3.149,6.5402,-7.4403,32.2035,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_120,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,120.0,22.9452,44.8912,0,0.0,0,0.0,3,2,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,7.6176,12.908,8,0,10.5,2,1,0,24.0,0.0,0.0,10.8639,1.97,8,0,32.2035,3,0,0,0.0,0.0,3.149,5.0895,18.4022,20,0,0.0,0,0,0,9.0,0.0,-20,0.0,0.0,0.7658,8.9919,0.0,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_150,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,150.0,23.4475,44.8912,0,0.0,0,0.0,5,4,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,7.6176,12.908,8,0,10.5,2,1,0,24.0,0.0,0.0,10.8639,1.97,8,0,32.2035,3,0,0,0.0,0.0,3.149,5.0895,18.4022,20,0,0.0,0,0,0,9.0,0.0,5.8806,7.7796,19.1594,12,0,8.0709,2,1,0,24.0,0.0,-12,2.7316,5.8806,3.4559,9.7491,8.0709,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_180,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,180.0,25.4786,44.8912,0,0.0,0,0.0,3,1,3.149,4.3237,9.4103,1,0,0.0,0,0,0,9.0,0.0,3.149,7.6176,12.908,8,0,10.5,2,1,0,24.0,0.0,0.0,10.8639,1.97,8,0,32.2035,3,0,0,0.0,0.0,3.149,5.0895,18.4022,20,0,0.0,0,0,0,9.0,0.0,5.8806,7.7796,19.1594,12,0,8.0709,2,1,0,24.0,0.0,3.149,12.8907,5.5712,19,0,17.006,3,0,0,0.0,0.0,-19,0.0,0.0,8.567,-3.8391,17.006,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_210,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,210.0,44.7895,44.8912,0,0.0,0,0.0,8,6,3.149,7.6176,12.908,8,0,10.5,2,1,0,24.0,0.0,0.0,10.8639,1.97,8,0,32.2035,3,0,0,0.0,0.0,3.149,5.0895,18.4022,20,0,0.0,0,0,0,9.0,0.0,5.8806,7.7796,19.1594,12,0,8.0709,2,1,0,24.0,0.0,3.149,12.8907,5.5712,19,0,17.006,3,0,0,0.0,0.0,3.149,4.3448,44.6928,31,0,6.0395,0,0,0,9.0,0.0,-31,0.0,-2.7316,-3.2728,31.7848,-4.4605,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_240,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,240.0,38.2362,25.9167,0,0.0,0,0.0,12,9,0.0,10.8639,1.97,8,0,32.2035,3,0,0,0.0,0.0,3.149,5.0895,18.4022,20,0,0.0,0,0,0,9.0,0.0,5.8806,7.7796,19.1594,12,0,8.0709,2,1,0,24.0,0.0,3.149,12.8907,5.5712,19,0,17.006,3,0,0,0.0,0.0,3.149,4.3448,44.6928,31,0,6.0395,0,0,0,9.0,0.0,6.2327,3.6759,43.899,46,0,8.1992,2,1,0,24.0,0.0,-46,6.2327,3.0837,-7.188,41.929,-24.0043,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_270,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,270.0,41.9388,25.102,0,0.0,0,0.0,3,1,3.149,5.0895,18.4022,20,0,0.0,0,0,0,9.0,0.0,5.8806,7.7796,19.1594,12,0,8.0709,2,1,0,24.0,0.0,3.149,12.8907,5.5712,19,0,17.006,3,0,0,0.0,0.0,3.149,4.3448,44.6928,31,0,6.0395,0,0,0,9.0,0.0,6.2327,3.6759,43.899,46,0,8.1992,2,1,0,24.0,0.0,0.0,13.9695,3.8224,41,0,29.0073,3,0,0,0.0,0.0,-41,-3.149,-3.149,8.88,-14.5798,29.0073,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_300,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,300.0,44.9154,24.7232,0,0.0,0,0.0,10,8,5.8806,7.7796,19.1594,12,0,8.0709,2,1,0,24.0,0.0,3.149,12.8907,5.5712,19,0,17.006,3,0,0,0.0,0.0,3.149,4.3448,44.6928,31,0,6.0395,0,0,0,9.0,0.0,6.2327,3.6759,43.899,46,0,8.1992,2,1,0,24.0,0.0,0.0,13.9695,3.8224,41,0,29.0073,3,0,0,0.0,0.0,18.1177,4.1686,26.6492,29,0,19.6333,0,0,0,9.0,0.0,-29,12.2371,11.885,-3.611,7.4898,11.5624,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_330,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,330.0,47.9206,24.2828,0,0.0,0,0.0,13,9,3.149,12.8907,5.5712,19,0,17.006,3,0,0,0.0,0.0,3.149,4.3448,44.6928,31,0,6.0395,0,0,0,9.0,0.0,6.2327,3.6759,43.899,46,0,8.1992,2,1,0,24.0,0.0,0.0,13.9695,3.8224,41,0,29.0073,3,0,0,0.0,0.0,18.1177,4.1686,26.6492,29,0,19.6333,0,0,0,9.0,0.0,23.9402,2.7205,36.5101,27,0,31.6839,2,1,0,24.0,0.0,-27,20.7912,23.9402,-10.1702,30.9389,14.6779,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_360,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,360.0,44.8912,22.814,0,0.0,0,0.0,5,0,3.149,4.3448,44.6928,31,0,6.0395,0,0,0,9.0,0.0,6.2327,3.6759,43.899,46,0,8.1992,2,1,0,24.0,0.0,0.0,13.9695,3.8224,41,0,29.0073,3,0,0,0.0,0.0,18.1177,4.1686,26.6492,29,0,19.6333,0,0,0,9.0,0.0,23.9402,2.7205,36.5101,27,0,31.6839,2,1,0,24.0,0.0,0.0,11.3437,10.131,33,0,45.1427,3,0,0,0.0,0.0,-33,-3.149,-18.1177,6.9989,-34.5618,39.1032,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_390,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,390.0,44.8912,14.7861,0,0.0,0,0.0,9,5,6.2327,3.6759,43.899,46,0,8.1992,2,1,0,24.0,0.0,0.0,13.9695,3.8224,41,0,29.0073,3,0,0,0.0,0.0,18.1177,4.1686,26.6492,29,0,19.6333,0,0,0,9.0,0.0,23.9402,2.7205,36.5101,27,0,31.6839,2,1,0,24.0,0.0,0.0,11.3437,10.131,33,0,45.1427,3,0,0,0.0,0.0,7.5137,5.0971,33.7882,19,0,42.1419,0,0,0,9.0,0.0,-19,1.281,-16.4265,1.4212,-10.1108,33.9427,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_420,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,420.0,44.8912,14.7861,0,0.0,0,0.0,12,8,0.0,13.9695,3.8224,41,0,29.0073,3,0,0,0.0,0.0,18.1177,4.1686,26.6492,29,0,19.6333,0,0,0,9.0,0.0,23.9402,2.7205,36.5101,27,0,31.6839,2,1,0,24.0,0.0,0.0,11.3437,10.131,33,0,45.1427,3,0,0,0.0,0.0,7.5137,5.0971,33.7882,19,0,42.1419,0,0,0,9.0,0.0,22.9452,2.2508,48.3455,22,0,42.1062,2,1,0,24.0,0.0,-22,22.9452,22.9452,-11.7187,44.5231,13.0989,train
