id,recorded_at,scenario_id,simulation_time_s,junction_id,queue_length_m,vehicle_count,avg_speed_kmh,queue_minus_5,queue_minus_10,queue_minus_15,queue_minus_20,target_queue_60s,queue_slope
2956,2026-09-01 08:20:31.141757,sancheti_camera,430.0,cluster_13546492148_1838721956,30.0,6,0.0,30.0,30.0,15.0,10.0,20.0,1.0
2959,2026-09-01 08:20:31.164110,sancheti_camera,435.0,cluster_13546492148_1838721956,30.0,6,0.0,30.0,30.0,30.0,15.0,30.0,0.75
2962,2026-09-01 08:20:31.186534,sancheti_camera,440.0,cluster_13546492148_1838721956,30.0,6,0.0,30.0,30.0,30.0,30.0,10.0,0.0
2965,2026-09-01 08:20:31.207962,sancheti_camera,445.0,cluster_13546492148_1838721956,35.0,7,0.02599388123773852,30.0,30.0,30.0,30.0,15.0,0.25
2968,2026-09-01 08:20:31.228227,sancheti_camera,450.0,cluster_13546492148_1838721956,40.0,8,0.00015400181951419578,35.0,30.0,30.0,30.0,25.0,0.5
2971,2026-09-01 08:20:31.246548,sancheti_camera,455.0,cluster_13546492148_1838721956,5.0,4,10.348305096028325,40.0,35.0,30.0,30.0,30.0,-1.25
2974,2026-09-01 08:20:31.263070,sancheti_camera,460.0,cluster_13546492148_1838721956,10.0,3,8.986925142954274,5.0,40.0,35.0,30.0,35.0,-1.0
2977,2026-09-01 08:20:31.279083,sancheti_camera,465.0,cluster_13546492148_1838721956,15.0,6,17.83395179724449,10.0,5.0,40.0,35.0,40.0,-1.0
2980,2026-09-01 08:20:31.294612,sancheti_camera,470.0,cluster_13546492148_1838721956,15.0,3,0.0,15.0,10.0,5.0,40.0,45.0,-1.25
2983,2026-09-01 08:20:31.310623,sancheti_camera,475.0,cluster_13546492148_1838721956,15.0,4,0.10421934441142267,15.0,15.0,10.0,5.0,45.0,0.5
2986,2026-09-01 08:20:31.326173,sancheti_camera,480.0,cluster_13546492148_1838721956,20.0,5,9.728439783454226,15.0,15.0,15.0,10.0,45.0,0.5
2989,2026-09-01 08:20:31.342079,sancheti_camera,485.0,cluster_13546492148_1838721956,20.0,4,0.0,20.0,15.0,15.0,15.0,5.0,0.25
2992,2026-09-01 08:20:31.358358,sancheti_camera,490.0,cluster_13546492148_1838721956,20.0,5,0.15524479044157974,20.0,20.0,15.0,15.0,5.0,0.25
2995,2026-09-01 08:20:31.374530,sancheti_camera,495.0,cluster_13546492148_1838721956,30.0,6,0.04039851633728619,20.0,20.0,20.0,15.0,10.0,0.75
2998,2026-09-01 08:20:31.393415,sancheti_camera,500.0,cluster_13546492148_1838721956,10.0,4,2.322407727879022,30.0,20.0,20.0,20.0,15.0,-0.5
3001,2026-09-01 08:20:31.411743,sancheti_camera,505.0,cluster_13546492148_1838721956,15.0,4,2.6296749277012488,10.0,30.0,20.0,20.0,15.0,-0.25
3004,2026-09-01 08:20:31.429930,sancheti_camera,510.0,cluster_13546492148_1838721956,25.0,6,0.2532489595095343,15.0,10.0,30.0,20.0,20.0,0.25
3007,2026-09-01 08:20:31.454193,sancheti_camera,515.0,cluster_13546492148_1838721956,30.0,8,0.3646811213208435,25.0,15.0,10.0,30.0,20.0,0.0
3010,2026-09-01 08:20:31.475721,sancheti_camera,520.0,cluster_13546492148_1838721956,35.0,8,0.5117848506001027,30.0,25.0,15.0,10.0,20.0,1.25
3013,2026-09-01 08:20:31.494649,sancheti_camera,525.0,cluster_13546492148_1838721956,40.0,10,6.42473652790641,35.0,30.0,25.0,15.0,25.0,1.25
3016,2026-09-01 08:20:31.512659,sancheti_camera,530.0,cluster_13546492148_1838721956,45.0,9,0.002995342617979674,40.0,35.0,30.0,25.0,5.0,1.0
3019,2026-09-01 08:20:31.529014,sancheti_camera,535.0,cluster_13546492148_1838721956,45.0,9,0.0,45.0,40.0,35.0,30.0,5.0,0.75
3022,2026-09-01 08:20:31.544249,sancheti_camera,540.0,cluster_13546492148_1838721956,45.0,9,0.0,45.0,45.0,40.0,35.0,10.0,0.5
3025,2026-09-01 08:20:31.557991,sancheti_camera,545.0,cluster_13546492148_1838721956,5.0,2,6.902131027847381,45.0,45.0,45.0,40.0,15.0,-1.75
3028,2026-09-01 08:20:31.570515,sancheti_camera,550.0,cluster_13546492148_1838721956,5.0,4,15.69629197061296,5.0,45.0,45.0,45.0,20.0,-2.0
3031,2026-09-01 08:20:31.581922,sancheti_camera,555.0,cluster_13546492148_1838721956,10.0,3,10.736912915923389,5.0,5.0,45.0,45.0,25.0,-1.75
3034,2026-09-01 08:20:31.594182,sancheti_camera,560.0,cluster_13546492148_1838721956,15.0,4,7.277765643444258,10.0,5.0,5.0,45.0,20.0,-1.5
3037,2026-09-01 08:20:31.606834,sancheti_camera,565.0,cluster_13546492148_1838721956,15.0,4,11.347594895560778,15.0,10.0,5.0,5.0,30.0,0.5
3040,2026-09-01 08:20:31.620239,sancheti_camera,570.0,cluster_13546492148_1838721956,20.0,5,9.831210148713984,15.0,15.0,10.0,5.0,30.0,0.75
3043,2026-09-01 08:20:31.632860,sancheti_camera,575.0,cluster_13546492148_1838721956,20.0,4,0.0,20.0,15.0,15.0,10.0,0.0,0.5
3046,2026-09-01 08:20:31.646162,sancheti_camera,580.0,cluster_13546492148_1838721956,20.0,4,0.0,20.0,20.0,15.0,15.0,0.0,0.25
3049,2026-09-01 08:20:31.658821,sancheti_camera,585.0,cluster_13546492148_1838721956,25.0,5,0.0006049086721814077,20.0,20.0,20.0,15.0,0.0,0.5
3052,2026-09-01 08:20:31.671702,sancheti_camera,590.0,cluster_13546492148_1838721956,5.0,1,0.0,25.0,20.0,20.0,20.0,0.0,-0.75
3055,2026-09-01 08:20:31.685627,sancheti_camera,595.0,cluster_13546492148_1838721956,5.0,2,1.3380500478772908,5.0,25.0,20.0,20.0,0.0,-0.75
3058,2026-09-01 08:20:31.699048,sancheti_camera,600.0,cluster_13546492148_1838721956,10.0,3,3.8978817525613714,5.0,5.0,25.0,20.0,0.0,-0.5
3061,2026-09-01 08:20:31.712779,sancheti_camera,605.0,cluster_13546492148_1838721956,15.0,4,2.657203507912579,10.0,5.0,5.0,25.0,0.0,-0.5
3064,2026-09-01 08:20:31.726632,sancheti_camera,610.0,cluster_13546492148_1838721956,20.0,4,0.010867095789096858,15.0,10.0,5.0,5.0,0.0,0.75
3067,2026-09-01 08:20:31.739860,sancheti_camera,615.0,cluster_13546492148_1838721956,25.0,5,0.049987763625896735,20.0,15.0,10.0,5.0,0.0,1.0
3070,2026-09-01 08:20:31.752206,sancheti_camera,620.0,cluster_13546492148_1838721956,20.0,6,0.24400977576922334,25.0,20.0,15.0,10.0,0.0,0.5
3073,2026-09-01 08:20:31.763071,sancheti_camera,625.0,cluster_13546492148_1838721956,30.0,6,0.0013858324064095684,20.0,25.0,20.0,15.0,0.0,0.75
3076,2026-09-01 08:20:31.773137,sancheti_camera,630.0,cluster_13546492148_1838721956,30.0,6,0.0,30.0,20.0,25.0,20.0,0.0,0.5
3079,2026-09-01 08:20:31.780756,sancheti_camera,635.0,cluster_13546492148_1838721956,0.0,0,0.0,30.0,30.0,20.0,25.0,0.0,-1.25
3082,2026-09-01 08:20:31.788739,sancheti_camera,640.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,30.0,30.0,20.0,0.0,-1.0
3085,2026-09-01 08:20:31.796231,sancheti_camera,645.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,30.0,30.0,0.0,-1.5
3088,2026-09-01 08:20:31.804029,sancheti_camera,650.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,30.0,0.0,-1.5
3091,2026-09-01 08:20:31.811145,sancheti_camera,655.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,2026-09-01 08:20:31.818548,sancheti_camera,660.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,2026-09-01 08:20:31.825876,sancheti_camera,665.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,2026-09-01 08:20:31.833247,sancheti_camera,670.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,2026-09-01 08:20:31.840396,sancheti_camera,675.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2026-09-01 08:20:29.888988,sancheti_camera,25.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,2026-09-01 08:20:29.895903,sancheti_camera,30.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2026-09-01 08:20:29.903192,sancheti_camera,35.0,cluster_2061304035_245647208,0.0,1,57.29755402263254,0.0,0.0,0.0,0.0,0.0,0.0
2723,2026-09-01 08:20:29.910209,sancheti_camera,40.0,cluster_2061304035_245647208,5.0,1,0.0037904505990920567,0.0,0.0,0.0,0.0,0.0,0.25
2726,2026-09-01 08:20:29.917725,sancheti_camera,45.0,cluster_2061304035_245647208,5.0,2,20.084912137886437,5.0,0.0,0.0,0.0,5.0,0.25
2729,2026-09-01 08:20:29.924968,sancheti_camera,50.0,cluster_2061304035_245647208,0.0,0,0.0,5.0,5.0,0.0,0.0,5.0,0.0
2732,2026-09-01 08:20:29.932444,sancheti_camera,55.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,5.0,5.0,0.0,30.0,0.0
2735,2026-09-01 08:20:29.939886,sancheti_camera,60.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,5.0,5.0,40.0,-0.25
2738,2026-09-01 08:20:29.947417,sancheti_camera,65.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,5.0,45.0,-0.25
2741,2026-09-01 08:20:29.955317,sancheti_camera,70.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2744,2026-09-01 08:20:29.962946,sancheti_camera,75.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2747,2026-09-01 08:20:29.970820,sancheti_camera,80.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,2026-09-01 08:20:29.978561,sancheti_camera,85.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,2026-09-01 08:20:29.986926,sancheti_camera,90.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,2026-09-01 08:20:29.995013,sancheti_camera,95.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,2026-09-01 08:20:30.003028,sancheti_camera,100.0,cluster_2061304035_245647208,0.0,1,6.7331540466559385,0.0,0.0,0.0,0.0,0.0,0.0
2762,2026-09-01 08:20:30.011172,sancheti_camera,105.0,cluster_2061304035_245647208,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2765,2026-09-01 08:20:30.019518,sancheti_camera,110.0,cluster_2061304035_245647208,5.0,7,11.832659728149457,5.0,0.0,0.0,0.0,0.0,0.25
2768,2026-09-01 08:20:30.027993,sancheti_camera,115.0,cluster_2061304035_245647208,30.0,8,3.0977551676801607,5.0,5.0,0.0,0.0,0.0,1.5
2771,2026-09-01 08:20:30.036523,sancheti_camera,120.0,cluster_2061304035_245647208,40.0,9,0.24757255730392372,30.0,5.0,5.0,0.0,10.0,2.0
2774,2026-09-01 08:20:30.045224,sancheti_camera,125.0,cluster_2061304035_245647208,45.0,10,0.8279623781685995,40.0,30.0,5.0,5.0,20.0,2.0
2777,2026-09-01 08:20:30.054509,sancheti_camera,130.0,cluster_2061304035_245647208,50.0,10,0.004914302541881438,45.0,40.0,30.0,5.0,20.0,2.25
2780,2026-09-01 08:20:30.064152,sancheti_camera,135.0,cluster_2061304035_245647208,50.0,11,0.15203715637590687,50.0,45.0,40.0,30.0,30.0,1.0
2783,2026-09-01 08:20:30.074427,sancheti_camera,140.0,cluster_2061304035_245647208,0.0,3,15.553802109026982,50.0,50.0,45.0,40.0,35.0,-2.0
2786,2026-09-01 08:20:30.085491,sancheti_camera,145.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,50.0,50.0,45.0,70.0,-2.25
2789,2026-09-01 08:20:30.096273,sancheti_camera,150.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,50.0,50.0,95.0,-2.5
2792,2026-09-01 08:20:30.108649,sancheti_camera,155.0,cluster_2061304035_245647208,0.0,1,47.718656217330135,0.0,0.0,0.0,50.0,125.0,-2.5
2795,2026-09-01 08:20:30.121464,sancheti_camera,160.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
2798,2026-09-01 08:20:30.135042,sancheti_camera,165.0,cluster_2061304035_245647208,0.0,1,49.827501214765014,0.0,0.0,0.0,0.0,140.0,0.0
2801,2026-09-01 08:20:30.147881,sancheti_camera,170.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2804,2026-09-01 08:20:30.161665,sancheti_camera,175.0,cluster_2061304035_245647208,0.0,1,58.71254696521908,0.0,0.0,0.0,0.0,0.0,0.0
2807,2026-09-01 08:20:30.176175,sancheti_camera,180.0,cluster_2061304035_245647208,10.0,4,7.890624022329909,0.0,0.0,0.0,0.0,0.0,0.5
2810,2026-09-01 08:20:30.190889,sancheti_camera,185.0,cluster_2061304035_245647208,20.0,4,0.001512514877648093,10.0,0.0,0.0,0.0,0.0,1.0
2813,2026-09-01 08:20:30.206287,sancheti_camera,190.0,cluster_2061304035_245647208,20.0,7,3.878856675706196,20.0,10.0,0.0,0.0,0.0,1.0
2816,2026-09-01 08:20:30.222285,sancheti_camera,195.0,cluster_2061304035_245647208,30.0,7,0.26161187299741456,20.0,20.0,10.0,0.0,0.0,1.5
2819,2026-09-01 08:20:30.238413,sancheti_camera,200.0,cluster_2061304035_245647208,35.0,14,5.387932466484047,30.0,20.0,20.0,10.0,0.0,1.25
2822,2026-09-01 08:20:30.254637,sancheti_camera,205.0,cluster_2061304035_245647208,70.0,22,3.2488668869322335,35.0,30.0,20.0,20.0,0.0,2.5
2825,2026-09-01 08:20:30.271506,sancheti_camera,210.0,cluster_2061304035_245647208,95.0,25,1.377455801150444,70.0,35.0,30.0,20.0,5.0,3.75
2828,2026-09-01 08:20:30.288967,sancheti_camera,215.0,cluster_2061304035_245647208,125.0,27,0.06866086343709951,95.0,70.0,35.0,30.0,15.0,4.75
2831,2026-09-01 08:20:30.306868,sancheti_camera,220.0,cluster_2061304035_245647208,130.0,29,0.770968299454642,125.0,95.0,70.0,35.0,15.0,4.75
2834,2026-09-01 08:20:30.325494,sancheti_camera,225.0,cluster_2061304035_245647208,140.0,30,0.11295308173998403,130.0,125.0,95.0,70.0,25.0,3.5
2837,2026-09-01 08:20:30.345096,sancheti_camera,230.0,cluster_2061304035_245647208,10.0,19,6.656159652094852,140.0,130.0,125.0,95.0,30.0,-4.25
2840,2026-09-01 08:20:30.365640,sancheti_camera,235.0,cluster_2061304035_245647208,0.0,10,23.781151297501406,10.0,140.0,130.0,125.0,55.0,-6.25
2843,2026-09-01 08:20:30.387861,sancheti_camera,240.0,cluster_2061304035_245647208,0.0,6,26.170084077449122,0.0,10.0,140.0,130.0,80.0,-6.5
2846,2026-09-01 08:20:30.410146,sancheti_camera,245.0,cluster_2061304035_245647208,0.0,8,33.455123081742016,0.0,0.0,10.0,140.0,90.0,-7.0
2849,2026-09-01 08:20:30.433047,sancheti_camera,250.0,cluster_2061304035_245647208,0.0,4,42.05537613430789,0.0,0.0,0.0,10.0,90.0,-0.5
2852,2026-09-01 08:20:30.456154,sancheti_camera,255.0,cluster_2061304035_245647208,0.0,5,48.11093209031199,0.0,0.0,0.0,0.0,90.0,0.0
2855,2026-09-01 08:20:30.478373,sancheti_camera,260.0,cluster_2061304035_245647208,0.0,4,48.53733570884645,0.0,0.0,0.0,0.0,0.0,0.0
2858,2026-09-01 08:20:30.498744,sancheti_camera,265.0,cluster_2061304035_245647208,0.0,1,57.903724803571585,0.0,0.0,0.0,0.0,0.0,0.0
2861,2026-09-01 08:20:30.518305,sancheti_camera,270.0,cluster_2061304035_245647208,5.0,3,18.498302654825302,0.0,0.0,0.0,0.0,0.0,0.25
2864,2026-09-01 08:20:30.536568,sancheti_camera,275.0,cluster_2061304035_245647208,15.0,3,0.07290656544754542,5.0,0.0,0.0,0.0,0.0,0.75
2867,2026-09-01 08:20:30.553777,sancheti_camera,280.0,cluster_2061304035_245647208,15.0,6,9.91052018906442,15.0,5.0,0.0,0.0,0.0,0.75
2870,2026-09-01 08:20:30.570335,sancheti_camera,285.0,cluster_2061304035_245647208,25.0,6,0.17865265325532023,15.0,15.0,5.0,0.0,0.0,1.25
2873,2026-09-01 08:20:30.586450,sancheti_camera,290.0,cluster_2061304035_245647208,30.0,12,4.2278531198492235,25.0,15.0,15.0,5.0,0.0,1.25
2876,2026-09-01 08:20:30.602357,sancheti_camera,295.0,cluster_2061304035_245647208,55.0,15,1.388136292076489,30.0,25.0,15.0,15.0,0.0,2.0
2879,2026-09-01 08:20:30.618667,sancheti_camera,300.0,cluster_2061304035_245647208,80.0,18,0.2260182632027237,55.0,30.0,25.0,15.0,5.0,3.25
2882,2026-09-01 08:20:30.634467,sancheti_camera,305.0,cluster_2061304035_245647208,90.0,18,0.0015023725531931175,80.0,55.0,30.0,25.0,15.0,3.25
2885,2026-09-01 08:20:30.651079,sancheti_camera,310.0,cluster_2061304035_245647208,90.0,18,1.0533188973687332e-05,90.0,80.0,55.0,30.0,20.0,3.0
2888,2026-09-01 08:20:30.668418,sancheti_camera,315.0,cluster_2061304035_245647208,90.0,18,0.0,90.0,90.0,80.0,55.0,25.0,1.75
2891,2026-09-01 08:20:30.686766,sancheti_camera,320.0,cluster_2061304035_245647208,0.0,11,11.539872512270453,90.0,90.0,90.0,80.0,30.0,-4.0
2894,2026-09-01 08:20:30.707483,sancheti_camera,325.0,cluster_2061304035_245647208,0.0,7,25.025125943752318,0.0,90.0,90.0,90.0,55.0,-4.5
2897,2026-09-01 08:20:30.729703,sancheti_camera,330.0,cluster_2061304035_245647208,0.0,6,31.688712276803674,0.0,0.0,90.0,90.0,95.0,-4.5
2900,2026-09-01 08:20:30.753237,sancheti_camera,335.0,cluster_2061304035_245647208,0.0,8,38.679562671367854,0.0,0.0,0.0,90.0,120.0,-4.5
2903,2026-09-01 08:20:30.777618,sancheti_camera,340.0,cluster_2061304035_245647208,0.0,6,44.603110710205584,0.0,0.0,0.0,0.0,130.0,0.0
2906,2026-09-01 08:20:30.802222,sancheti_camera,345.0,cluster_2061304035_245647208,0.0,4,50.997226284112664,0.0,0.0,0.0,0.0,135.0,0.0
2909,2026-09-01 08:20:30.826055,sancheti_camera,350.0,cluster_2061304035_245647208,0.0,1,55.809792285735874,0.0,0.0,0.0,0.0,0.0,0.0
2912,2026-09-01 08:20:30.849214,sancheti_camera,355.0,cluster_2061304035_245647208,0.0,1,51.59001041760212,0.0,0.0,0.0,0.0,0.0,0.0
2915,2026-09-01 08:20:30.872116,sancheti_camera,360.0,cluster_2061304035_245647208,5.0,3,14.676509905845476,0.0,0.0,0.0,0.0,0.0,0.25
2918,2026-09-01 08:20:30.893198,sancheti_camera,365.0,cluster_2061304035_245647208,15.0,4,14.85428584800472,5.0,0.0,0.0,0.0,0.0,0.75
2921,2026-09-01 08:20:30.912060,sancheti_camera,370.0,cluster_2061304035_245647208,20.0,6,3.443389978162501,15.0,5.0,0.0,0.0,0.0,1.0
2924,2026-09-01 08:20:30.929016,sancheti_camera,375.0,cluster_2061304035_245647208,25.0,6,0.7505160498686406,20.0,15.0,5.0,0.0,0.0,1.25
2927,2026-09-01 08:20:30.945677,sancheti_camera,380.0,cluster_2061304035_245647208,30.0,15,8.85742727649647,25.0,20.0,15.0,5.0,0.0,1.25
2930,2026-09-01 08:20:30.962298,sancheti_camera,385.0,cluster_2061304035_245647208,55.0,19,1.8023936674309287,30.0,25.0,20.0,15.0,0.0,2.0
2933,2026-09-01 08:20:30.979397,sancheti_camera,390.0,cluster_2061304035_245647208,95.0,24,1.0848801044205205,55.0,30.0,25.0,20.0,10.0,3.75
2936,2026-09-01 08:20:30.996418,sancheti_camera,395.0,cluster_2061304035_245647208,120.0,25,0.2028654850304313,95.0,55.0,30.0,25.0,20.0,4.75
2939,2026-09-01 08:20:31.013952,sancheti_camera,400.0,cluster_2061304035_245647208,130.0,27,0.02441816433042481,120.0,95.0,55.0,30.0,20.0,5.0
2942,2026-09-01 08:20:31.031773,sancheti_camera,405.0,cluster_2061304035_245647208,135.0,27,9.77595771999382e-05,130.0,120.0,95.0,55.0,25.0,4.0
2945,2026-09-01 08:20:31.051525,sancheti_camera,410.0,cluster_2061304035_245647208,0.0,12,7.626912673274065,135.0,130.0,120.0,95.0,25.0,-4.75
2948,2026-09-01 08:20:31.072662,sancheti_camera,415.0,cluster_2061304035_245647208,0.0,10,20.798030530105034,0.0,135.0,130.0,120.0,50.0,-6.0
2951,2026-09-01 08:20:31.094567,sancheti_camera,420.0,cluster_2061304035_245647208,0.0,6,31.332841434213385,0.0,0.0,135.0,130.0,80.0,-6.5
2954,2026-09-01 08:20:31.118120,sancheti_camera,425.0,cluster_2061304035_245647208,0.0,6,39.590396084803096,0.0,0.0,0.0,135.0,115.0,-6.75
2957,2026-09-01 08:20:31.141759,sancheti_camera,430.0,cluster_2061304035_245647208,0.0,5,47.295857260460274,0.0,0.0,0.0,0.0,120.0,0.0
2960,2026-09-01 08:20:31.164113,sancheti_camera,435.0,cluster_2061304035_245647208,0.0,4,51.58490389462831,0.0,0.0,0.0,0.0,125.0,0.0
2963,2026-09-01 08:20:31.186538,sancheti_camera,440.0,cluster_2061304035_245647208,0.0,3,51.415035956857906,0.0,0.0,0.0,0.0,0.0,0.0
2966,2026-09-01 08:20:31.207963,sancheti_camera,445.0,cluster_2061304035_245647208,0.0,2,36.103632608926425,0.0,0.0,0.0,0.0,0.0,0.0
2969,2026-09-01 08:20:31.228231,sancheti_camera,450.0,cluster_2061304035_245647208,10.0,5,17.9129057267052,0.0,0.0,0.0,0.0,0.0,0.5
2972,2026-09-01 08:20:31.246551,sancheti_camera,455.0,cluster_2061304035_245647208,20.0,5,0.9276975575616161,10.0,0.0,0.0,0.0,0.0,1.0
2975,2026-09-01 08:20:31.263074,sancheti_camera,460.0,cluster_2061304035_245647208,20.0,5,1.4739476496188426,20.0,10.0,0.0,0.0,0.0,1.0
2978,2026-09-01 08:20:31.279086,sancheti_camera,465.0,cluster_2061304035_245647208,25.0,5,0.0,20.0,20.0,10.0,0.0,0.0,1.25
2981,2026-09-01 08:20:31.294614,sancheti_camera,470.0,cluster_2061304035_245647208,25.0,13,10.55641281912802,25.0,20.0,20.0,10.0,0.0,0.75
2984,2026-09-01 08:20:31.310625,sancheti_camera,475.0,cluster_2061304035_245647208,50.0,17,2.5902902150573697,25.0,25.0,20.0,20.0,0.0,1.5
2987,2026-09-01 08:20:31.326176,sancheti_camera,480.0,cluster_2061304035_245647208,80.0,24,1.337311879746826,50.0,25.0,25.0,20.0,0.0,3.0
2990,2026-09-01 08:20:31.342082,sancheti_camera,485.0,cluster_2061304035_245647208,115.0,26,0.36557054782684956,80.0,50.0,25.0,25.0,5.0,4.5
2993,2026-09-01 08:20:31.358360,sancheti_camera,490.0,cluster_2061304035_245647208,120.0,27,0.5726008803315076,115.0,80.0,50.0,25.0,5.0,4.75
2996,2026-09-01 08:20:31.374534,sancheti_camera,495.0,cluster_2061304035_245647208,125.0,28,0.6559053521256102,120.0,115.0,80.0,50.0,10.0,3.75
2999,2026-09-01 08:20:31.393416,sancheti_camera,500.0,cluster_2061304035_245647208,0.0,19,8.819673413310161,125.0,120.0,115.0,80.0,20.0,-4.0
3002,2026-09-01 08:20:31.411746,sancheti_camera,505.0,cluster_2061304035_245647208,0.0,10,21.57350260651545,0.0,125.0,120.0,115.0,40.0,-5.75
3005,2026-09-01 08:20:31.429931,sancheti_camera,510.0,cluster_2061304035_245647208,0.0,6,29.15396353264987,0.0,0.0,125.0,120.0,60.0,-6.0
3008,2026-09-01 08:20:31.454201,sancheti_camera,515.0,cluster_2061304035_245647208,0.0,8,37.2000548461954,0.0,0.0,0.0,125.0,90.0,-6.25
3011,2026-09-01 08:20:31.475725,sancheti_camera,520.0,cluster_2061304035_245647208,0.0,1,47.755670829060655,0.0,0.0,0.0,0.0,110.0,0.0
3014,2026-09-01 08:20:31.494652,sancheti_camera,525.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,115.0,0.0
3017,2026-09-01 08:20:31.512663,sancheti_camera,530.0,cluster_2061304035_245647208,0.0,1,59.87628550581588,0.0,0.0,0.0,0.0,0.0,0.0
3020,2026-09-01 08:20:31.529017,sancheti_camera,535.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,2026-09-01 08:20:31.544251,sancheti_camera,540.0,cluster_2061304035_245647208,0.0,1,20.38279685166543,0.0,0.0,0.0,0.0,0.0,0.0
3026,2026-09-01 08:20:31.557994,sancheti_camera,545.0,cluster_2061304035_245647208,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25
3029,2026-09-01 08:20:31.570519,sancheti_camera,550.0,cluster_2061304035_245647208,5.0,2,0.20840090311178266,5.0,0.0,0.0,0.0,0.0,0.25
3032,2026-09-01 08:20:31.581925,sancheti_camera,555.0,cluster_2061304035_245647208,10.0,2,0.0,5.0,5.0,0.0,0.0,0.0,0.5
3035,2026-09-01 08:20:31.594183,sancheti_camera,560.0,cluster_2061304035_245647208,20.0,8,10.760900450033601,10.0,5.0,5.0,0.0,0.0,1.0
3038,2026-09-01 08:20:31.606836,sancheti_camera,565.0,cluster_2061304035_245647208,40.0,12,1.8612836994855002,20.0,10.0,5.0,5.0,0.0,1.75
3041,2026-09-01 08:20:31.620243,sancheti_camera,570.0,cluster_2061304035_245647208,60.0,18,2.4760903181873406,40.0,20.0,10.0,5.0,10.0,2.75
3044,2026-09-01 08:20:31.632861,sancheti_camera,575.0,cluster_2061304035_245647208,90.0,21,0.1719319397879119,60.0,40.0,20.0,10.0,10.0,4.0
3047,2026-09-01 08:20:31.646165,sancheti_camera,580.0,cluster_2061304035_245647208,110.0,23,0.05340969185810789,90.0,60.0,40.0,20.0,10.0,4.5
3050,2026-09-01 08:20:31.658822,sancheti_camera,585.0,cluster_2061304035_245647208,115.0,23,0.00022583309119451298,110.0,90.0,60.0,40.0,10.0,3.75
3053,2026-09-01 08:20:31.671706,sancheti_camera,590.0,cluster_2061304035_245647208,0.0,13,9.513859814223917,115.0,110.0,90.0,60.0,10.0,-3.0
3056,2026-09-01 08:20:31.685629,sancheti_camera,595.0,cluster_2061304035_245647208,0.0,6,20.356575182501366,0.0,115.0,110.0,90.0,40.0,-4.5
3059,2026-09-01 08:20:31.699050,sancheti_camera,600.0,cluster_2061304035_245647208,0.0,5,34.602101611264594,0.0,0.0,115.0,110.0,35.0,-5.5
3062,2026-09-01 08:20:31.712782,sancheti_camera,605.0,cluster_2061304035_245647208,0.0,2,49.44198903353457,0.0,0.0,0.0,115.0,40.0,-5.75
3065,2026-09-01 08:20:31.726635,sancheti_camera,610.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
3068,2026-09-01 08:20:31.739863,sancheti_camera,615.0,cluster_2061304035_245647208,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
